photo_id,title,description,tags,faves,short_description
503601,Shillong Hill Station,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration.","meghalaya, india, tourism, heritage",7103,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration."
503602,Shillong Waterfall,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experiences.","meghalaya, india, tourism, spiritual",25992,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experien"
503603,Shillong Museum,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experiences.","meghalaya, india, tourism, mountains",19034,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experien"
503604,Shillong Eco Park,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration.","meghalaya, india, tourism, nature",1395,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration."
503605,Shillong Adventure Camp,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration.","meghalaya, india, tourism, nature",12790,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration."
503606,Shillong Beach,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration.","meghalaya, india, tourism, mountains",2711,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration."
503607,Shillong Riverfront,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration.","meghalaya, india, tourism, mountains",9678,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration."
503608,Shillong National Park,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration.","meghalaya, india, tourism, beach",1433,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration."
503609,Cherrapunji Viewpoint,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration.","meghalaya, india, tourism, historic",29294,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration."
503610,Cherrapunji Temple,"One of the most visited destinations in Meghalaya, attracting travelers year-round.","meghalaya, india, tourism, historic",16170,"One of the most visited destinations in Meghalaya, attracting travelers year-round."
503611,Cherrapunji Lake,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experiences.","meghalaya, india, tourism, heritage",4795,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experien"
503612,Cherrapunji Fort,"This landmark in Meghalaya offers a mix of history, local cuisine, and breathtaking sights.","meghalaya, india, tourism, mountains",26933,"This landmark in Meghalaya offers a mix of history, local cuisine, and breathtaking sights."
503613,Cherrapunji Hill Station,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experiences.","meghalaya, india, tourism, beach",15917,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experien"
503614,Cherrapunji Waterfall,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration.","meghalaya, india, tourism, spiritual",9554,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration."
503615,Cherrapunji Museum,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration.","meghalaya, india, tourism, beach",27482,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration."
503616,Cherrapunji Eco Park,"One of the most visited destinations in Meghalaya, attracting travelers year-round.","meghalaya, india, tourism, heritage",438,"One of the most visited destinations in Meghalaya, attracting travelers year-round."
503617,Cherrapunji Adventure Camp,"One of the most visited destinations in Meghalaya, attracting travelers year-round.","meghalaya, india, tourism, spiritual",19832,"One of the most visited destinations in Meghalaya, attracting travelers year-round."
503618,Cherrapunji Beach,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experiences.","meghalaya, india, tourism, mountains",27597,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experien"
503619,Cherrapunji Riverfront,"One of the most visited destinations in Meghalaya, attracting travelers year-round.","meghalaya, india, tourism, heritage",1208,"One of the most visited destinations in Meghalaya, attracting travelers year-round."
503620,Cherrapunji National Park,"One of the most visited destinations in Meghalaya, attracting travelers year-round.","meghalaya, india, tourism, heritage",4391,"One of the most visited destinations in Meghalaya, attracting travelers year-round."
503621,Living Root Bridges Viewpoint,"This landmark in Meghalaya offers a mix of history, local cuisine, and breathtaking sights.","meghalaya, india, tourism, beach",13447,"This landmark in Meghalaya offers a mix of history, local cuisine, and breathtaking sights."
503622,Living Root Bridges Temple,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experiences.","meghalaya, india, tourism, mountains",11799,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experien"
503623,Living Root Bridges Lake,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experiences.","meghalaya, india, tourism, mountains",13661,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experien"
503624,Living Root Bridges Fort,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration.","meghalaya, india, tourism, nature",13494,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration."
503625,Living Root Bridges Hill Station,"One of the most visited destinations in Meghalaya, attracting travelers year-round.","meghalaya, india, tourism, beach",23324,"One of the most visited destinations in Meghalaya, attracting travelers year-round."
503626,Living Root Bridges Waterfall,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experiences.","meghalaya, india, tourism, beach",14510,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experien"
503627,Living Root Bridges Museum,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experiences.","meghalaya, india, tourism, mountains",15868,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experien"
503628,Living Root Bridges Eco Park,"This landmark in Meghalaya offers a mix of history, local cuisine, and breathtaking sights.","meghalaya, india, tourism, historic",3199,"This landmark in Meghalaya offers a mix of history, local cuisine, and breathtaking sights."
503629,Living Root Bridges Adventure Camp,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experiences.","meghalaya, india, tourism, mountains",17669,"A famous tourist attraction in Meghalaya, known for its culture, scenery, and unforgettable experien"
503630,Living Root Bridges Beach,"One of the most visited destinations in Meghalaya, attracting travelers year-round.","meghalaya, india, tourism, historic",24549,"One of the most visited destinations in Meghalaya, attracting travelers year-round."
503631,Living Root Bridges Riverfront,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration.","meghalaya, india, tourism, nature",15726,"Tourists frequently visit this location in Meghalaya for photography, sightseeing, and exploration."
503632,Living Root Bridges National Park,"One of the most visited destinations in Meghalaya, attracting travelers year-round.","meghalaya, india, tourism, spiritual",6118,"One of the most visited destinations in Meghalaya, attracting travelers year-round."
503891,Konark Sun Temple,"One of the most visited destinations in Odisha, attracting travelers year-round.","odisha, india, tourism, historic",11537,"One of the most visited destinations in Odisha, attracting travelers year-round."
503892,Puri Beach,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences.","odisha, india, tourism, heritage",28767,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences"
503893,Chilika Lake,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences.","odisha, india, tourism, heritage",11484,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences"
503894,Konark Sun Temple Viewpoint,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences.","odisha, india, tourism, mountains",14675,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences"
503895,Konark Sun Temple Temple,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences.","odisha, india, tourism, heritage",6183,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences"
503896,Konark Sun Temple Lake,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights.","odisha, india, tourism, historic",4891,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights."
503897,Konark Sun Temple Fort,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences.","odisha, india, tourism, heritage",390,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences"
503898,Konark Sun Temple Hill Station,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration.","odisha, india, tourism, mountains",17179,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration."
503899,Konark Sun Temple Waterfall,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration.","odisha, india, tourism, nature",18607,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration."
503900,Konark Sun Temple Museum,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights.","odisha, india, tourism, nature",8292,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights."
503901,Konark Sun Temple Eco Park,"One of the most visited destinations in Odisha, attracting travelers year-round.","odisha, india, tourism, historic",24690,"One of the most visited destinations in Odisha, attracting travelers year-round."
503902,Konark Sun Temple Adventure Camp,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration.","odisha, india, tourism, spiritual",15321,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration."
503903,Konark Sun Temple Beach,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences.","odisha, india, tourism, nature",2445,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences"
503904,Konark Sun Temple Riverfront,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights.","odisha, india, tourism, nature",29474,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights."
503905,Konark Sun Temple National Park,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration.","odisha, india, tourism, historic",18012,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration."
503906,Puri Beach Viewpoint,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration.","odisha, india, tourism, mountains",23255,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration."
503907,Puri Beach Temple,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration.","odisha, india, tourism, spiritual",7986,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration."
503908,Puri Beach Lake,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences.","odisha, india, tourism, mountains",29305,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences"
503909,Puri Beach Fort,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights.","odisha, india, tourism, nature",27146,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights."
503910,Puri Beach Hill Station,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences.","odisha, india, tourism, spiritual",20863,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences"
503911,Puri Beach Waterfall,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights.","odisha, india, tourism, historic",13766,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights."
503912,Puri Beach Museum,"One of the most visited destinations in Odisha, attracting travelers year-round.","odisha, india, tourism, mountains",11705,"One of the most visited destinations in Odisha, attracting travelers year-round."
503913,Puri Beach Eco Park,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration.","odisha, india, tourism, mountains",4795,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration."
503914,Puri Beach Adventure Camp,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights.","odisha, india, tourism, nature",25861,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights."
503915,Puri Beach Beach,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration.","odisha, india, tourism, historic",24971,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration."
503916,Puri Beach Riverfront,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration.","odisha, india, tourism, mountains",11129,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration."
503917,Puri Beach National Park,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences.","odisha, india, tourism, mountains",6950,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences"
503918,Chilika Lake Viewpoint,"One of the most visited destinations in Odisha, attracting travelers year-round.","odisha, india, tourism, mountains",15044,"One of the most visited destinations in Odisha, attracting travelers year-round."
503919,Chilika Lake Temple,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences.","odisha, india, tourism, heritage",5919,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences"
503920,Chilika Lake Lake,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration.","odisha, india, tourism, beach",4428,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration."
503921,Chilika Lake Fort,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration.","odisha, india, tourism, historic",1966,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration."
503922,Chilika Lake Hill Station,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights.","odisha, india, tourism, nature",19366,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights."
503923,Chilika Lake Waterfall,"One of the most visited destinations in Odisha, attracting travelers year-round.","odisha, india, tourism, nature",20870,"One of the most visited destinations in Odisha, attracting travelers year-round."
503924,Chilika Lake Museum,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights.","odisha, india, tourism, heritage",17862,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights."
503925,Chilika Lake Eco Park,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences.","odisha, india, tourism, spiritual",24865,"A famous tourist attraction in Odisha, known for its culture, scenery, and unforgettable experiences"
503926,Chilika Lake Adventure Camp,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration.","odisha, india, tourism, historic",364,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration."
503927,Chilika Lake Beach,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights.","odisha, india, tourism, spiritual",17148,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights."
503928,Chilika Lake Riverfront,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration.","odisha, india, tourism, historic",6308,"Tourists frequently visit this location in Odisha for photography, sightseeing, and exploration."
503929,Chilika Lake National Park,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights.","odisha, india, tourism, beach",27709,"This landmark in Odisha offers a mix of history, local cuisine, and breathtaking sights."
504195,Golden Temple,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration.","punjab, india, tourism, nature",19663,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration."
504196,Wagah Border,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences.","punjab, india, tourism, historic",27822,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences"
504197,Jallianwala Bagh,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration.","punjab, india, tourism, heritage",16769,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration."
504198,Golden Temple Viewpoint,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration.","punjab, india, tourism, nature",12445,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration."
504199,Golden Temple Temple,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences.","punjab, india, tourism, historic",3260,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences"
504200,Golden Temple Lake,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences.","punjab, india, tourism, historic",6689,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences"
504201,Golden Temple Fort,"One of the most visited destinations in Punjab, attracting travelers year-round.","punjab, india, tourism, nature",10128,"One of the most visited destinations in Punjab, attracting travelers year-round."
504202,Golden Temple Hill Station,"One of the most visited destinations in Punjab, attracting travelers year-round.","punjab, india, tourism, historic",21552,"One of the most visited destinations in Punjab, attracting travelers year-round."
504203,Golden Temple Waterfall,"One of the most visited destinations in Punjab, attracting travelers year-round.","punjab, india, tourism, beach",2760,"One of the most visited destinations in Punjab, attracting travelers year-round."
504204,Golden Temple Museum,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration.","punjab, india, tourism, mountains",3454,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration."
504205,Golden Temple Eco Park,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights.","punjab, india, tourism, historic",9533,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights."
504206,Golden Temple Adventure Camp,"One of the most visited destinations in Punjab, attracting travelers year-round.","punjab, india, tourism, spiritual",16495,"One of the most visited destinations in Punjab, attracting travelers year-round."
504207,Golden Temple Beach,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights.","punjab, india, tourism, mountains",1554,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights."
504208,Golden Temple Riverfront,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights.","punjab, india, tourism, heritage",22527,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights."
504209,Golden Temple National Park,"One of the most visited destinations in Punjab, attracting travelers year-round.","punjab, india, tourism, mountains",1763,"One of the most visited destinations in Punjab, attracting travelers year-round."
504210,Wagah Border Viewpoint,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights.","punjab, india, tourism, historic",27333,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights."
504211,Wagah Border Temple,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration.","punjab, india, tourism, heritage",10549,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration."
504212,Wagah Border Lake,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights.","punjab, india, tourism, heritage",12327,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights."
504213,Wagah Border Fort,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences.","punjab, india, tourism, beach",14682,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences"
504214,Wagah Border Hill Station,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences.","punjab, india, tourism, beach",13018,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences"
504215,Wagah Border Waterfall,"One of the most visited destinations in Punjab, attracting travelers year-round.","punjab, india, tourism, nature",26295,"One of the most visited destinations in Punjab, attracting travelers year-round."
504216,Wagah Border Museum,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences.","punjab, india, tourism, spiritual",2209,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences"
504217,Wagah Border Eco Park,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights.","punjab, india, tourism, mountains",27529,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights."
504218,Wagah Border Adventure Camp,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences.","punjab, india, tourism, historic",27782,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences"
504219,Wagah Border Beach,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration.","punjab, india, tourism, spiritual",6933,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration."
504220,Wagah Border Riverfront,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration.","punjab, india, tourism, heritage",5983,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration."
504221,Wagah Border National Park,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration.","punjab, india, tourism, mountains",18227,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration."
504222,Jallianwala Bagh Viewpoint,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights.","punjab, india, tourism, mountains",10635,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights."
504223,Jallianwala Bagh Temple,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences.","punjab, india, tourism, heritage",21780,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences"
504224,Jallianwala Bagh Lake,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights.","punjab, india, tourism, beach",1276,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights."
504225,Jallianwala Bagh Fort,"One of the most visited destinations in Punjab, attracting travelers year-round.","punjab, india, tourism, beach",26919,"One of the most visited destinations in Punjab, attracting travelers year-round."
504226,Jallianwala Bagh Hill Station,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights.","punjab, india, tourism, nature",17321,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights."
504227,Jallianwala Bagh Waterfall,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences.","punjab, india, tourism, historic",5520,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences"
504228,Jallianwala Bagh Museum,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences.","punjab, india, tourism, historic",29476,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences"
504229,Jallianwala Bagh Eco Park,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights.","punjab, india, tourism, spiritual",15922,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights."
504230,Jallianwala Bagh Adventure Camp,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration.","punjab, india, tourism, heritage",9957,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration."
504231,Jallianwala Bagh Beach,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration.","punjab, india, tourism, mountains",29819,"Tourists frequently visit this location in Punjab for photography, sightseeing, and exploration."
504232,Jallianwala Bagh Riverfront,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights.","punjab, india, tourism, nature",24557,"This landmark in Punjab offers a mix of history, local cuisine, and breathtaking sights."
504233,Jallianwala Bagh National Park,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences.","punjab, india, tourism, nature",1051,"A famous tourist attraction in Punjab, known for its culture, scenery, and unforgettable experiences"
504571,Jaipur,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration.","rajasthan, india, tourism, mountains",29806,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration."
504572,Udaipur,"This landmark in Rajasthan offers a mix of history, local cuisine, and breathtaking sights.","rajasthan, india, tourism, historic",19930,"This landmark in Rajasthan offers a mix of history, local cuisine, and breathtaking sights."
504573,Jaisalmer Fort,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration.","rajasthan, india, tourism, heritage",3842,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration."
504574,Jaipur Viewpoint,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration.","rajasthan, india, tourism, historic",18022,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration."
504575,Jaipur Temple,"This landmark in Rajasthan offers a mix of history, local cuisine, and breathtaking sights.","rajasthan, india, tourism, spiritual",25593,"This landmark in Rajasthan offers a mix of history, local cuisine, and breathtaking sights."
504576,Jaipur Lake,"One of the most visited destinations in Rajasthan, attracting travelers year-round.","rajasthan, india, tourism, mountains",15746,"One of the most visited destinations in Rajasthan, attracting travelers year-round."
504577,Jaipur Fort,"A famous tourist attraction in Rajasthan, known for its culture, scenery, and unforgettable experiences.","rajasthan, india, tourism, beach",26028,"A famous tourist attraction in Rajasthan, known for its culture, scenery, and unforgettable experien"
504578,Jaipur Hill Station,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration.","rajasthan, india, tourism, mountains",16977,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration."
504579,Jaipur Waterfall,"This landmark in Rajasthan offers a mix of history, local cuisine, and breathtaking sights.","rajasthan, india, tourism, historic",22644,"This landmark in Rajasthan offers a mix of history, local cuisine, and breathtaking sights."
504580,Jaipur Museum,"A famous tourist attraction in Rajasthan, known for its culture, scenery, and unforgettable experiences.","rajasthan, india, tourism, mountains",13964,"A famous tourist attraction in Rajasthan, known for its culture, scenery, and unforgettable experien"
504581,Jaipur Eco Park,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration.","rajasthan, india, tourism, nature",16523,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration."
504582,Jaipur Adventure Camp,"A famous tourist attraction in Rajasthan, known for its culture, scenery, and unforgettable experiences.","rajasthan, india, tourism, spiritual",23679,"A famous tourist attraction in Rajasthan, known for its culture, scenery, and unforgettable experien"
504583,Jaipur Beach,"One of the most visited destinations in Rajasthan, attracting travelers year-round.","rajasthan, india, tourism, beach",27910,"One of the most visited destinations in Rajasthan, attracting travelers year-round."
504584,Jaipur Riverfront,"One of the most visited destinations in Rajasthan, attracting travelers year-round.","rajasthan, india, tourism, mountains",10722,"One of the most visited destinations in Rajasthan, attracting travelers year-round."
504585,Jaipur National Park,"One of the most visited destinations in Rajasthan, attracting travelers year-round.","rajasthan, india, tourism, historic",17070,"One of the most visited destinations in Rajasthan, attracting travelers year-round."
504586,Udaipur Viewpoint,"One of the most visited destinations in Rajasthan, attracting travelers year-round.","rajasthan, india, tourism, spiritual",1851,"One of the most visited destinations in Rajasthan, attracting travelers year-round."
504587,Udaipur Temple,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration.","rajasthan, india, tourism, nature",8077,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration."
504588,Udaipur Lake,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration.","rajasthan, india, tourism, mountains",5881,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration."
504589,Udaipur Fort,"One of the most visited destinations in Rajasthan, attracting travelers year-round.","rajasthan, india, tourism, beach",1508,"One of the most visited destinations in Rajasthan, attracting travelers year-round."
504590,Udaipur Hill Station,"This landmark in Rajasthan offers a mix of history, local cuisine, and breathtaking sights.","rajasthan, india, tourism, mountains",25782,"This landmark in Rajasthan offers a mix of history, local cuisine, and breathtaking sights."
504591,Udaipur Waterfall,"This landmark in Rajasthan offers a mix of history, local cuisine, and breathtaking sights.","rajasthan, india, tourism, beach",12982,"This landmark in Rajasthan offers a mix of history, local cuisine, and breathtaking sights."
504592,Udaipur Museum,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration.","rajasthan, india, tourism, historic",9347,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration."
504593,Udaipur Eco Park,"This landmark in Rajasthan offers a mix of history, local cuisine, and breathtaking sights.","rajasthan, india, tourism, historic",29979,"This landmark in Rajasthan offers a mix of history, local cuisine, and breathtaking sights."
504594,Udaipur Adventure Camp,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration.","rajasthan, india, tourism, historic",15410,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration."
504595,Udaipur Beach,"This landmark in Rajasthan offers a mix of history, local cuisine, and breathtaking sights.","rajasthan, india, tourism, heritage",6311,"This landmark in Rajasthan offers a mix of history, local cuisine, and breathtaking sights."
504596,Udaipur Riverfront,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration.","rajasthan, india, tourism, beach",29833,"Tourists frequently visit this location in Rajasthan for photography, sightseeing, and exploration."
504597,Udaipur National Park,"A famous tourist attraction in Rajasthan, known for its culture, scenery, and unforgettable experiences.","rajasthan, india, tourism, historic",20908,"A famous tourist attraction in Rajasthan, known for its culture, scenery, and unforgettable experien"
504598,Jaisalmer Fort Viewpoint,"A famous tourist attraction in Rajasthan, known for its culture, scenery, and unforgettable experiences.","rajasthan, india, tourism, heritage",19512,"A famous tourist attraction in Rajasthan, known for its culture, scenery, and unforgettable experien"
504599,Jaisalmer Fort Temple,"This landmark in Rajasthan offers a mix of history, local cuisine, and breathtaking sights.","rajasthan, india, tourism, beach",18041,"This landmark in Rajasthan offers a mix of history, local cuisine, and breathtaking sights."
